,Time,Event,Part,Process,SubProcess,Resource,Reason
1119,139.0,work_finish,A0001_B123P,선각공장,선각공장_2,,
1120,139.0,"part_transferred_to_out_buffer, step = 0",A0001_B123P,선각공장,선각공장_2,,
1121,139.0,work_finish,A0001_B123S,선각공장,선각공장_3,,
1122,139.0,"part_transferred_to_out_buffer, step = 0",A0001_B123S,선각공장,선각공장_3,,
1123,139.0,work_finish,A0001_N157P,외부,외부_23,,
1124,139.0,"part_transferred_to_out_buffer, step = 0",A0001_N157P,외부,외부_23,,
1125,139.0,work_finish,A0001_N157S,외부,외부_24,,
1126,139.0,"part_transferred_to_out_buffer, step = 0",A0001_N157S,외부,외부_24,,
1127,139.0,work_finish,A0001_N167P,외부,외부_27,,
1128,139.0,"part_transferred_to_out_buffer, step = 0",A0001_N167P,외부,외부_27,,
1129,139.0,work_finish,A0001_N167S,외부,외부_28,,
1130,139.0,"part_transferred_to_out_buffer, step = 0",A0001_N167S,외부,외부_28,,
1131,139.0,work_finish,A0001_S163P,외부,외부_31,,
1132,139.0,"part_transferred_to_out_buffer, step = 0",A0001_S163P,외부,외부_31,,
1133,139.0,work_finish,A0001_S163S,외부,외부_32,,
1134,139.0,"part_transferred_to_out_buffer, step = 0",A0001_S163S,외부,외부_32,,
1135,139.0,part_created,A0001_B143S,,,,
1136,139.0,part_created,A0001_D113S,,,,
1137,139.0,part_created,A0001_E51P0,,,,
1138,139.0,part_created,A0001_E51S0,,,,
1139,139.0,tp_going_to_requesting_process,,2야드 도장 5공장,,TP_46,
1140,139.0,tp_going_to_requesting_process,,2야드 도장 5공장,,TP_49,
1141,139.0,completed,A0001_B123P,Sink,,,
1142,139.0,completed,A0001_B123S,Sink,,,
1143,139.0,completed,A0001_N157P,Sink,,,
1144,139.0,completed,A0001_N157S,Sink,,,
1145,139.0,completed,A0001_N167P,Sink,,,
1146,139.0,completed,A0001_N167S,Sink,,,
1147,139.0,completed,A0001_S163P,Sink,,,
1148,139.0,completed,A0001_S163S,Sink,,,
1149,139.0,Process_entered,A0001_B143S,선각공장,,,
1150,139.0,routing_ended,A0001_B143S,선각공장,,,
1151,139.0,Process_entered,A0001_D113S,2야드 판넬공장,,,
1152,139.0,routing_ended,A0001_D113S,2야드 판넬공장,,,
1153,139.0,Process_entered,A0001_E51P0,2야드 대조립공장,,,
1154,139.0,routing_ended,A0001_E51P0,2야드 대조립공장,,,
1155,139.0,Process_entered,A0001_E51S0,2야드 대조립공장,,,
1156,139.0,routing_ended,A0001_E51S0,2야드 대조립공장,,,
1157,139.0,part_created,A0001_B12P0,,,,
1158,139.0,part_created,A0001_B12S0,,,,
1159,139.0,part_created,A0001_S16P0,,,,
1160,139.0,part_created,A0001_S16S0,,,,
1161,139.0,work_start,A0001_B143S,선각공장,선각공장_7,,
1162,139.0,work_start,A0001_D113S,2야드 판넬공장,2야드 판넬공장_30,,
1163,139.0,work_start,A0001_E51P0,2야드 대조립공장,2야드 대조립공장_36,,
1164,139.0,tp_going_to_requesting_process,,2야드 도장 1공장,,TP_45,
1165,139.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_12,
1166,139.0,work_start,A0001_E51S0,2야드 대조립공장,2야드 대조립공장_37,,
1167,139.0,Process_entered,A0001_B12P0,선각공장,,,
1168,139.0,routing_ended,A0001_B12P0,선각공장,,,
1169,139.0,Process_entered,A0001_B12S0,선각공장,,,
1170,139.0,routing_ended,A0001_B12S0,선각공장,,,
1171,139.0,work_start,A0001_B12P0,선각공장,선각공장_8,,
1172,139.0,work_start,A0001_B12S0,선각공장,선각공장_9,,
1173,139.00117402178967,Stock_out,A0001_E22S0,2야드 도장 5공장,,,
1174,139.00117402178967,tp_request,A0001_E22S0,Y1,,,
1175,139.00117402178967,tp_going_to_next_process,A0001_E22S0,Y1,,TP_46,
1176,139.00117402178967,Stock_out,A0001_E22P0,2야드 도장 5공장,,,
1177,139.00117402178967,tp_request,A0001_E22P0,Y1,,,
1178,139.00117402178967,tp_going_to_next_process,A0001_E22P0,Y1,,TP_49,
1179,139.0019065001487,tp_request,A0001_S16P0,2야드 대조립공장,,,
1180,139.0019065001487,tp_going_to_next_process,A0001_S16P0,2야드 대조립공장,,TP_45,
1181,139.00383134599514,tp_request,A0001_S16S0,2야드 대조립공장,,,
1182,139.00383134599514,tp_going_to_next_process,A0001_S16S0,2야드 대조립공장,,TP_12,
1183,139.0050874277552,tp_finished_transferred_to_next_process,A0001_E22S0,2야드 도장 5공장,,TP_46,
1184,139.0050874277552,part_transferred_to_next_process_with_tp,A0001_E22S0,Y1,,,
1185,139.0050874277552,tp_finished_transferred_to_next_process,A0001_E22P0,2야드 도장 5공장,,TP_49,
1186,139.0050874277552,part_transferred_to_next_process_with_tp,A0001_E22P0,Y1,,,
1187,139.0050874277552,Part arrive at start location,A0001_E22S0,2야드 도장 5공장,,,
1188,139.0050874277552,Part arrive at start location,A0001_E22P0,2야드 도장 5공장,,,
1189,139.0050874277552,Process_entered,A0001_E22S0,2야드 도장 5공장,,,
1190,139.0050874277552,routing_ended,A0001_E22S0,2야드 도장 5공장,,,
1191,139.0050874277552,Process_entered,A0001_E22P0,2야드 도장 5공장,,,
1192,139.0050874277552,routing_ended,A0001_E22P0,2야드 도장 5공장,,,
1193,139.0050874277552,work_start,A0001_E22S0,2야드 도장 5공장,2야드 도장 5공장_2,,
1194,139.0050874277552,work_start,A0001_E22P0,2야드 도장 5공장,2야드 도장 5공장_3,,
1195,139.00519041332686,work_finish,A0001_E82P0,선행의장1공장쉘터,선행의장1공장쉘터_0,,
1196,139.00519041332686,Stock_in,A0001_E82P0,E4,,,
1197,139.00519041332686,go_to_stock,A0001_E82P0,선행의장1공장쉘터,,,
1198,139.00519041332686,"part_transferred_to_out_buffer, step = 1",A0001_E82P0,선행의장1공장쉘터,선행의장1공장쉘터_0,,
1199,139.01743652647892,work_finish,A0001_E82S0,대조립부속1동쉘터,대조립부속1동쉘터_1,,
1200,139.01743652647892,Stock_in,A0001_E82S0,E6,,,
1201,139.01743652647892,go_to_stock,A0001_E82S0,대조립부속1동쉘터,,,
1202,139.01743652647892,"part_transferred_to_out_buffer, step = 1",A0001_E82S0,대조립부속1동쉘터,대조립부속1동쉘터_1,,
1203,139.0250181657207,tp_finished_transferred_to_next_process,A0001_S16P0,외부,,TP_45,
1204,139.0250181657207,part_transferred_to_next_process_with_tp,A0001_S16P0,2야드 대조립공장,,,
1205,139.0250181657207,Process_entered,A0001_S16P0,외부,,,
1206,139.0250181657207,routing_ended,A0001_S16P0,외부,,,
1207,139.0250181657207,work_start,A0001_S16P0,외부,외부_49,,
1208,139.02694301156714,tp_finished_transferred_to_next_process,A0001_S16S0,외부,,TP_12,
1209,139.02694301156714,part_transferred_to_next_process_with_tp,A0001_S16S0,2야드 대조립공장,,,
1210,139.02694301156714,Process_entered,A0001_S16S0,외부,,,
1211,139.02694301156714,routing_ended,A0001_S16S0,외부,,,
1212,139.02694301156714,work_start,A0001_S16S0,외부,외부_50,,
1213,140.0,work_finish,A0001_N147P,외부,외부_35,,
1214,140.0,"part_transferred_to_out_buffer, step = 0",A0001_N147P,외부,외부_35,,
1215,140.0,work_finish,A0001_N147S,외부,외부_36,,
1216,140.0,"part_transferred_to_out_buffer, step = 0",A0001_N147S,외부,외부_36,,
1217,140.0,work_finish,A0001_S143P,외부,외부_37,,
1218,140.0,"part_transferred_to_out_buffer, step = 0",A0001_S143P,외부,외부_37,,
1219,140.0,work_finish,A0001_S143S,외부,외부_38,,
1220,140.0,"part_transferred_to_out_buffer, step = 0",A0001_S143S,외부,외부_38,,
1221,140.0,work_finish,A0001_S173P,외부,외부_43,,
1222,140.0,"part_transferred_to_out_buffer, step = 0",A0001_S173P,외부,외부_43,,
1223,140.0,work_finish,A0001_S173S,외부,외부_44,,
1224,140.0,"part_transferred_to_out_buffer, step = 0",A0001_S173S,외부,외부_44,,
1225,140.0,completed,A0001_N147P,Sink,,,
1226,140.0,completed,A0001_N147S,Sink,,,
1227,140.0,completed,A0001_S143P,Sink,,,
1228,140.0,completed,A0001_S143S,Sink,,,
1229,140.0,completed,A0001_S173P,Sink,,,
1230,140.0,completed,A0001_S173S,Sink,,,
1231,140.0,part_created,A0001_S14P0,,,,
1232,140.0,part_created,A0001_S14S0,,,,
1233,140.0,part_created,A0001_S17P0,,,,
1234,140.0,part_created,A0001_S17S0,,,,
1235,140.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_13,
1236,140.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_43,
1237,140.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_44,
1238,140.0,tp_going_to_requesting_process,,2야드 도장 5공장,,TP_46,
1239,140.00383134599514,tp_request,A0001_S14P0,2야드 대조립공장,,,
1240,140.00383134599514,tp_going_to_next_process,A0001_S14P0,2야드 대조립공장,,TP_13,
1241,140.00383134599514,tp_request,A0001_S14S0,2야드 대조립공장,,,
1242,140.00383134599514,tp_going_to_next_process,A0001_S14S0,2야드 대조립공장,,TP_43,
1243,140.00383134599514,tp_request,A0001_S17P0,2야드 대조립공장,,,
1244,140.00383134599514,tp_going_to_next_process,A0001_S17P0,2야드 대조립공장,,TP_44,
1245,140.00516898273915,tp_request,A0001_S17S0,2야드 대조립공장,,,
1246,140.00516898273915,tp_going_to_next_process,A0001_S17S0,2야드 대조립공장,,TP_46,
1247,140.02694301156714,tp_finished_transferred_to_next_process,A0001_S14P0,외부,,TP_13,
1248,140.02694301156714,part_transferred_to_next_process_with_tp,A0001_S14P0,2야드 대조립공장,,,
1249,140.02694301156714,tp_finished_transferred_to_next_process,A0001_S14S0,외부,,TP_43,
1250,140.02694301156714,part_transferred_to_next_process_with_tp,A0001_S14S0,2야드 대조립공장,,,
1251,140.02694301156714,tp_finished_transferred_to_next_process,A0001_S17P0,외부,,TP_44,
1252,140.02694301156714,part_transferred_to_next_process_with_tp,A0001_S17P0,2야드 대조립공장,,,
1253,140.02694301156714,Process_entered,A0001_S14P0,외부,,,
1254,140.02694301156714,routing_ended,A0001_S14P0,외부,,,
1255,140.02694301156714,Process_entered,A0001_S14S0,외부,,,
1256,140.02694301156714,routing_ended,A0001_S14S0,외부,,,
1257,140.02694301156714,work_start,A0001_S14P0,외부,외부_51,,
1258,140.02694301156714,Process_entered,A0001_S17P0,외부,,,
1259,140.02694301156714,routing_ended,A0001_S17P0,외부,,,
1260,140.02694301156714,work_start,A0001_S14S0,외부,외부_52,,
1261,140.02694301156714,work_start,A0001_S17P0,외부,외부_53,,
1262,140.02828064831115,tp_finished_transferred_to_next_process,A0001_S17S0,외부,,TP_46,
1263,140.02828064831115,part_transferred_to_next_process_with_tp,A0001_S17S0,2야드 대조립공장,,,
1264,140.02828064831115,Process_entered,A0001_S17S0,외부,,,
1265,140.02828064831115,routing_ended,A0001_S17S0,외부,,,
1266,140.02828064831115,work_start,A0001_S17S0,외부,외부_54,,
1267,144.0,work_finish,A0001_E81A0,대조립5부쉘터,대조립5부쉘터_0,,
1268,144.0,Stock_in,A0001_E81A0,Y2,,,
1269,144.0,go_to_stock,A0001_E81A0,대조립5부쉘터,,,
1270,144.0,"part_transferred_to_out_buffer, step = 1",A0001_E81A0,대조립5부쉘터,대조립5부쉘터_0,,
1271,144.0,work_finish,A0001_H23P1,선실공장,선실공장_0,,
1272,144.0,"part_transferred_to_out_buffer, step = 1",A0001_H23P1,선실공장,선실공장_0,,
1273,144.0,completed,A0001_H23P1,Sink,,,
1274,144.00036977830567,work_finish,A0001_H61A0,선실공장,선실공장_4,,
1275,144.00036977830567,"part_transferred_to_out_buffer, step = 2",A0001_H61A0,선실공장,선실공장_4,,
1276,144.00036977830567,completed,A0001_H61A0,Sink,,,
1277,146.0,tp_going_to_requesting_process,,선각공장,,TP_50,
1278,146.0,tp_going_to_requesting_process,,선실공장,,TP_31,
1279,146.0001109334917,Stock_out,A0001_E82S0,도장 1공장,,,
1280,146.0001109334917,tp_request,A0001_E82S0,E6,,,
1281,146.0001109334917,tp_going_to_next_process,A0001_E82S0,E6,,TP_31,
1282,146.00012699546383,Stock_out,A0001_E82P0,도장 1공장,,,
1283,146.00012699546383,tp_request,A0001_E82P0,E4,,,
1284,146.00012699546383,tp_going_to_next_process,A0001_E82P0,E4,,TP_50,
1285,146.00918638534878,tp_finished_transferred_to_next_process,A0001_E82P0,도장 1공장,,TP_50,
1286,146.00918638534878,part_transferred_to_next_process_with_tp,A0001_E82P0,E4,,,
1287,146.00918638534878,Part arrive at start location,A0001_E82P0,도장 1공장,,,
1288,146.00918638534878,Process_entered,A0001_E82P0,도장 1공장,,,
1289,146.00918638534878,routing_ended,A0001_E82P0,도장 1공장,,,
1290,146.00918638534878,work_start,A0001_E82P0,도장 1공장,도장 1공장_0,,
1291,146.01226107094513,tp_finished_transferred_to_next_process,A0001_E82S0,도장 1공장,,TP_31,
1292,146.01226107094513,part_transferred_to_next_process_with_tp,A0001_E82S0,E6,,,
1293,146.01226107094513,Part arrive at start location,A0001_E82S0,도장 1공장,,,
1294,146.01226107094513,Process_entered,A0001_E82S0,도장 1공장,,,
1295,146.01226107094513,routing_ended,A0001_E82S0,도장 1공장,,,
1296,146.01226107094513,work_start,A0001_E82S0,도장 1공장,도장 1공장_1,,
1297,146.01742278143377,work_finish,A0001_B11P1,대조립5부쉘터,대조립5부쉘터_2,,
1298,146.01742278143377,"part_transferred_to_out_buffer, step = 0",A0001_B11P1,대조립5부쉘터,대조립5부쉘터_2,,
1299,146.01742278143377,Part arrive at start location,A0001_B11P1,대조립5부쉘터,,,
1300,146.01742278143377,Process_entered,A0001_B11P1,2야드 도장 1공장,,,
1301,146.01742278143377,routing_ended,A0001_B11P1,2야드 도장 1공장,,,
1302,146.01742278143377,work_start,A0001_B11P1,2야드 도장 1공장,2야드 도장 1공장_1,,
1303,146.023111665572,work_finish,A0001_H91A0,외부,외부_2,,
1304,146.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_H91A0,외부,외부_2,,
1305,146.023111665572,work_finish,A0001_H52P0,외부,외부_5,,
1306,146.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_H52P0,외부,외부_5,,
1307,146.023111665572,work_finish,A0001_H52S0,외부,외부_6,,
1308,146.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_H52S0,외부,외부_6,,
1309,146.023111665572,completed,A0001_H91A0,Sink,,,
1310,146.023111665572,completed,A0001_H52P0,Sink,,,
1311,146.023111665572,completed,A0001_H52S0,Sink,,,
1312,147.0,part_created,A0001_B53P0,,,,
1313,147.0,part_created,A0001_B53S0,,,,
1314,147.0,tp_going_to_requesting_process,,2야드 도장 5공장,,TP_49,
1315,147.0,tp_going_to_requesting_process,,외부,,TP_1,
1316,147.0,tp_going_to_requesting_process,,외부,,TP_2,
1317,147.0,tp_going_to_requesting_process,,외부,,TP_3,
1318,147.00291411244444,Stock_out,A0001_E11A0,2야드 도장 1공장,,,
1319,147.00291411244444,tp_request,A0001_E11A0,Y3,,,
1320,147.00291411244444,tp_going_to_next_process,A0001_E11A0,Y3,,TP_49,
1321,147.00407534626444,tp_finished_transferred_to_next_process,A0001_E11A0,2야드 도장 1공장,,TP_49,
1322,147.00407534626444,part_transferred_to_next_process_with_tp,A0001_E11A0,Y3,,,
1323,147.00407534626444,Part arrive at start location,A0001_E11A0,2야드 도장 1공장,,,
1324,147.00407534626444,Process_entered,A0001_E11A0,2야드 도장 1공장,,,
1325,147.00407534626444,routing_ended,A0001_E11A0,2야드 도장 1공장,,,
1326,147.00407534626444,work_start,A0001_E11A0,2야드 도장 1공장,2야드 도장 1공장_2,,
1327,147.00488056229383,Stock_out,A0001_E81A0,2야드 도장 1공장,,,
1328,147.00488056229383,tp_request,A0001_E81A0,Y2,,,
1329,147.00488056229383,tp_going_to_next_process,A0001_E81A0,Y2,,TP_1,
1330,147.0079105452732,tp_request,A0001_B53P0,2야드 대조립공장,,,
1331,147.0079105452732,tp_going_to_next_process,A0001_B53P0,2야드 대조립공장,,TP_2,
1332,147.0079105452732,tp_request,A0001_B53S0,2야드 대조립공장,,,
1333,147.0079105452732,tp_going_to_next_process,A0001_B53S0,2야드 대조립공장,,TP_3,
1334,147.00862550506278,tp_finished_transferred_to_next_process,A0001_E81A0,2야드 도장 1공장,,TP_1,
1335,147.00862550506278,part_transferred_to_next_process_with_tp,A0001_E81A0,Y2,,,
1336,147.00862550506278,Part arrive at start location,A0001_E81A0,2야드 도장 1공장,,,
1337,147.00862550506278,Process_entered,A0001_E81A0,2야드 도장 1공장,,,
1338,147.00862550506278,routing_ended,A0001_E81A0,2야드 도장 1공장,,,
1339,147.00862550506278,work_start,A0001_E81A0,2야드 도장 1공장,2야드 도장 1공장_3,,
1340,147.0310222108452,tp_finished_transferred_to_next_process,A0001_B53P0,외부,,TP_2,
1341,147.0310222108452,part_transferred_to_next_process_with_tp,A0001_B53P0,2야드 대조립공장,,,
1342,147.0310222108452,tp_finished_transferred_to_next_process,A0001_B53S0,외부,,TP_3,
1343,147.0310222108452,part_transferred_to_next_process_with_tp,A0001_B53S0,2야드 대조립공장,,,
1344,147.0310222108452,Process_entered,A0001_B53P0,외부,,,
1345,147.0310222108452,routing_ended,A0001_B53P0,외부,,,
1346,147.0310222108452,Process_entered,A0001_B53S0,외부,,,
1347,147.0310222108452,routing_ended,A0001_B53S0,외부,,,
1348,147.0310222108452,work_start,A0001_B53P0,외부,외부_55,,
1349,147.0310222108452,work_start,A0001_B53S0,외부,외부_56,,
1350,148.0,work_finish,A0001_E41P0,2야드 대조립공장,2야드 대조립공장_28,,
1351,148.0,Stock_in,A0001_E41P0,Y9,,,
1352,148.0,go_to_stock,A0001_E41P0,2야드 대조립공장,,,
1353,148.0,"part_transferred_to_out_buffer, step = 0",A0001_E41P0,2야드 대조립공장,2야드 대조립공장_28,,
1354,148.0,work_finish,A0001_E41S0,2야드 대조립공장,2야드 대조립공장_29,,
1355,148.0,Stock_in,A0001_E41S0,E4,,,
1356,148.0,go_to_stock,A0001_E41S0,2야드 대조립공장,,,
1357,148.0,"part_transferred_to_out_buffer, step = 0",A0001_E41S0,2야드 대조립공장,2야드 대조립공장_29,,
1358,148.0,work_finish,A0001_B153P,2야드 판넬공장,2야드 판넬공장_24,,
1359,148.0,"part_transferred_to_out_buffer, step = 0",A0001_B153P,2야드 판넬공장,2야드 판넬공장_24,,
1360,148.0,work_finish,A0001_B153S,2야드 판넬공장,2야드 판넬공장_25,,
1361,148.0,"part_transferred_to_out_buffer, step = 0",A0001_B153S,2야드 판넬공장,2야드 판넬공장_25,,
1362,148.0,work_finish,A0001_N177P,외부,외부_41,,
1363,148.0,"part_transferred_to_out_buffer, step = 0",A0001_N177P,외부,외부_41,,
1364,148.0,work_finish,A0001_N177S,외부,외부_42,,
1365,148.0,"part_transferred_to_out_buffer, step = 0",A0001_N177S,외부,외부_42,,
1366,148.0,part_created,A0001_N187P,,,,
1367,148.0,part_created,A0001_N187S,,,,
1368,148.0,part_created,A0001_N783P,,,,
1369,148.0,part_created,A0001_N783S,,,,
1370,148.0,part_created,A0001_S180P,,,,
1371,148.0,part_created,A0001_S180S,,,,
1372,148.0,completed,A0001_B153P,Sink,,,
1373,148.0,completed,A0001_B153S,Sink,,,
1374,148.0,completed,A0001_N177P,Sink,,,
1375,148.0,completed,A0001_N177S,Sink,,,
1376,148.0,Process_entered,A0001_N187P,외부,,,
1377,148.0,routing_ended,A0001_N187P,외부,,,
1378,148.0,Process_entered,A0001_N187S,외부,,,
1379,148.0,routing_ended,A0001_N187S,외부,,,
1380,148.0,part_created,A0001_B15P0,,,,
1381,148.0,part_created,A0001_B15S0,,,,
1382,148.0,work_start,A0001_N187P,외부,외부_57,,
1383,148.0,Process_entered,A0001_N783P,외부,,,
1384,148.0,routing_ended,A0001_N783P,외부,,,
1385,148.0,tp_going_to_requesting_process,,2야드 도장 1공장,,TP_49,
1386,148.0,tp_going_to_requesting_process,,2야드 도장 1공장,,TP_1,
1387,148.0,work_start,A0001_N187S,외부,외부_58,,
1388,148.0,Process_entered,A0001_N783S,외부,,,
1389,148.0,routing_ended,A0001_N783S,외부,,,
1390,148.0,work_start,A0001_N783P,외부,외부_59,,
1391,148.0,Process_entered,A0001_S180P,외부,,,
1392,148.0,routing_ended,A0001_S180P,외부,,,
1393,148.0,work_start,A0001_N783S,외부,외부_60,,
1394,148.0,Process_entered,A0001_S180S,외부,,,
1395,148.0,routing_ended,A0001_S180S,외부,,,
1396,148.0,work_start,A0001_S180P,외부,외부_61,,
1397,148.0,work_start,A0001_S180S,외부,외부_62,,
1398,148.0019065001487,tp_request,A0001_B15P0,2야드 대조립공장,,,
1399,148.0019065001487,tp_going_to_next_process,A0001_B15P0,2야드 대조립공장,,TP_49,
1400,148.0019065001487,tp_request,A0001_B15S0,2야드 대조립공장,,,
1401,148.0019065001487,tp_going_to_next_process,A0001_B15S0,2야드 대조립공장,,TP_1,
1402,148.00701963115108,work_finish,A0001_E32P0,선행의장3공장쉘터,선행의장3공장쉘터_0,,
1403,148.00701963115108,"part_transferred_to_out_buffer, step = 1",A0001_E32P0,선행의장3공장쉘터,선행의장3공장쉘터_0,,
1404,148.00701963115108,completed,A0001_E32P0,Sink,,,
1405,148.00701963115108,part_created,A0001_E31P1,,,,
1406,148.00701963115108,tp_going_to_requesting_process,,외부,,TP_4,
1407,148.0087088583434,work_finish,A0001_E32S0,선행의장2공장쉘터,선행의장2공장쉘터_0,,
1408,148.0087088583434,"part_transferred_to_out_buffer, step = 1",A0001_E32S0,선행의장2공장쉘터,선행의장2공장쉘터_0,,
1409,148.0087088583434,completed,A0001_E32S0,Sink,,,
1410,148.0087088583434,part_created,A0001_E31S1,,,,
1411,148.0087088583434,tp_going_to_requesting_process,,외부,,TP_5,
1412,148.00969512409108,work_finish,A0001_E31P0,2도크쉘터,2도크쉘터_0,,
1413,148.00969512409108,"part_transferred_to_out_buffer, step = 1",A0001_E31P0,2도크쉘터,2도크쉘터_0,,
1414,148.00969512409108,completed,A0001_E31P0,Sink,,,
1415,148.01213676964514,work_finish,A0001_E31S0,특수선쉘터,특수선쉘터_0,,
1416,148.01213676964514,"part_transferred_to_out_buffer, step = 1",A0001_E31S0,특수선쉘터,특수선쉘터_0,,
1417,148.01213676964514,completed,A0001_E31S0,Sink,,,
1418,148.0149301764243,tp_request,A0001_E31P1,2야드 대조립공장,,,
1419,148.0149301764243,tp_going_to_next_process,A0001_E31P1,2야드 대조립공장,,TP_4,
1420,148.0166194036166,tp_request,A0001_E31S1,2야드 대조립공장,,,
1421,148.0166194036166,tp_going_to_next_process,A0001_E31S1,2야드 대조립공장,,TP_5,
1422,148.01710730806786,tp_finished_transferred_to_next_process,A0001_B15P0,2야드 판넬공장,,TP_49,
1423,148.01710730806786,part_transferred_to_next_process_with_tp,A0001_B15P0,2야드 대조립공장,,,
1424,148.01710730806786,tp_finished_transferred_to_next_process,A0001_B15S0,2야드 판넬공장,,TP_1,
1425,148.01710730806786,part_transferred_to_next_process_with_tp,A0001_B15S0,2야드 대조립공장,,,
1426,148.01710730806786,Process_entered,A0001_B15P0,2야드 판넬공장,,,
1427,148.01710730806786,routing_ended,A0001_B15P0,2야드 판넬공장,,,
1428,148.01710730806786,Process_entered,A0001_B15S0,2야드 판넬공장,,,
1429,148.01710730806786,routing_ended,A0001_B15S0,2야드 판넬공장,,,
1430,148.01710730806786,work_start,A0001_B15P0,2야드 판넬공장,2야드 판넬공장_31,,
1431,148.01710730806786,work_start,A0001_B15S0,2야드 판넬공장,2야드 판넬공장_32,,
1432,148.023111665572,work_finish,A0001_A31P0,외부,외부_12,,
1433,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_A31P0,외부,외부_12,,
1434,148.023111665572,work_finish,A0001_A31S0,외부,외부_13,,
1435,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_A31S0,외부,외부_13,,
1436,148.023111665572,work_finish,A0001_M31P0,외부,외부_15,,
1437,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_M31P0,외부,외부_15,,
1438,148.023111665572,work_finish,A0001_M31S0,외부,외부_16,,
1439,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_M31S0,외부,외부_16,,
1440,148.023111665572,work_finish,A0001_M32P0,외부,외부_17,,
1441,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_M32P0,외부,외부_17,,
1442,148.023111665572,work_finish,A0001_M32S0,외부,외부_18,,
1443,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_M32S0,외부,외부_18,,
1444,148.023111665572,work_finish,A0001_M33S0,외부,외부_19,,
1445,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_M33S0,외부,외부_19,,
1446,148.023111665572,work_finish,A0001_M41A0,외부,외부_20,,
1447,148.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_M41A0,외부,외부_20,,
1448,148.023111665572,completed,A0001_A31P0,Sink,,,
1449,148.023111665572,completed,A0001_A31S0,Sink,,,
1450,148.023111665572,completed,A0001_M31P0,Sink,,,
1451,148.023111665572,completed,A0001_M31S0,Sink,,,
1452,148.023111665572,completed,A0001_M32P0,Sink,,,
1453,148.023111665572,completed,A0001_M32S0,Sink,,,
1454,148.023111665572,completed,A0001_M33S0,Sink,,,
1455,148.023111665572,completed,A0001_M41A0,Sink,,,
1456,148.0636167434444,tp_finished_transferred_to_next_process,A0001_E31P1,대조립부속1동쉘터,,TP_4,
1457,148.0636167434444,part_transferred_to_next_process_with_tp,A0001_E31P1,2야드 대조립공장,,,
1458,148.0636167434444,Process_entered,A0001_E31P1,대조립부속1동쉘터,,,
1459,148.0636167434444,routing_ended,A0001_E31P1,대조립부속1동쉘터,,,
1460,148.0636167434444,work_start,A0001_E31P1,대조립부속1동쉘터,대조립부속1동쉘터_2,,
1461,148.06530597063673,tp_finished_transferred_to_next_process,A0001_E31S1,대조립부속1동쉘터,,TP_5,
1462,148.06530597063673,part_transferred_to_next_process_with_tp,A0001_E31S1,2야드 대조립공장,,,
1463,148.06530597063673,Process_entered,A0001_E31S1,대조립부속1동쉘터,,,
1464,148.06530597063673,routing_ended,A0001_E31S1,대조립부속1동쉘터,,,
1465,148.06530597063673,work_start,A0001_E31S1,대조립부속1동쉘터,대조립부속1동쉘터_3,,
1466,149.0,work_finish,A0001_E42P0,2야드 대조립공장,2야드 대조립공장_32,,
1467,149.0,Stock_in,A0001_E42P0,E6,,,
1468,149.0,go_to_stock,A0001_E42P0,2야드 대조립공장,,,
1469,149.0,"part_transferred_to_out_buffer, step = 0",A0001_E42P0,2야드 대조립공장,2야드 대조립공장_32,,
1470,149.0,work_finish,A0001_E42S0,2야드 대조립공장,2야드 대조립공장_33,,
1471,149.0,Stock_in,A0001_E42S0,E9,,,
1472,149.0,go_to_stock,A0001_E42S0,2야드 대조립공장,,,
1473,149.0,"part_transferred_to_out_buffer, step = 0",A0001_E42S0,2야드 대조립공장,2야드 대조립공장_33,,
1474,149.0,work_finish,A0001_D113S,2야드 판넬공장,2야드 판넬공장_30,,
1475,149.0,"part_transferred_to_out_buffer, step = 0",A0001_D113S,2야드 판넬공장,2야드 판넬공장_30,,
1476,149.0,part_created,A0001_N197P,,,,
1477,149.0,part_created,A0001_N197S,,,,
1478,149.0,part_created,A0001_N213P,,,,
1479,149.0,part_created,A0001_N213S,,,,
1480,149.0,part_created,A0001_N793P,,,,
1481,149.0,part_created,A0001_N793S,,,,
1482,149.0,part_created,A0001_S190P,,,,
1483,149.0,part_created,A0001_S190S,,,,
1484,149.0,completed,A0001_D113S,Sink,,,
1485,149.0,Process_entered,A0001_N197P,외부,,,
1486,149.0,routing_ended,A0001_N197P,외부,,,
1487,149.0,Process_entered,A0001_N213P,2야드 판넬공장,,,
