,Time,Event,Part,Process,SubProcess,Resource
22205,203,part_transferred_to_out_buffer,A0001_L17LL,2야드 중조공장,2야드 중조공장_37,
22206,203,work_finish,A0001_D20LL,2야드 중조공장,2야드 중조공장_39,
22207,203,part_transferred_to_out_buffer,A0001_D20LL,2야드 중조공장,2야드 중조공장_39,
22208,203,work_finish,A0001_T32LL,2야드 중조공장,2야드 중조공장_41,
22209,203,part_transferred_to_out_buffer,A0001_T32LL,2야드 중조공장,2야드 중조공장_41,
22210,203,work_finish,A0001_D21WL,2야드 중조공장,2야드 중조공장_47,
22211,203,part_transferred_to_out_buffer,A0001_D21WL,2야드 중조공장,2야드 중조공장_47,
22212,203,work_finish,A0001_S208P,2야드 판넬공장,2야드 판넬공장_152,
22213,203,part_transferred_to_out_buffer,A0001_S208P,2야드 판넬공장,2야드 판넬공장_152,
22214,203,work_finish,A0001_S208S,2야드 판넬공장,2야드 판넬공장_153,
22215,203,part_transferred_to_out_buffer,A0001_S208S,2야드 판넬공장,2야드 판넬공장_153,
22216,203,work_finish,A0001_L14LL,2야드 중조공장,2야드 중조공장_56,
22217,203,part_transferred_to_out_buffer,A0001_L14LL,2야드 중조공장,2야드 중조공장_56,
22218,203,work_finish,A0001_F41ML,2야드 중조공장,2야드 중조공장_57,
22219,203,part_transferred_to_out_buffer,A0001_F41ML,2야드 중조공장,2야드 중조공장_57,
22220,203,work_finish,A0001_D20VL,2야드 중조공장,2야드 중조공장_59,
22221,203,part_transferred_to_out_buffer,A0001_D20VL,2야드 중조공장,2야드 중조공장_59,
22222,203,part_created,A0001_D21LL,Source,,
22223,203,part_transferred_to_first_process,A0001_D21LL,Source,,
22224,203,part_created,A0001_F23P0,Source,,
22225,203,part_transferred_to_first_process,A0001_F23P0,Source,,
22226,203,part_created,A0001_F23S0,Source,,
22227,203,part_transferred_to_first_process,A0001_F23S0,Source,,
22228,203,part_created,A0001_L192C,Source,,
22229,203,part_transferred_to_first_process,A0001_L192C,Source,,
22230,203,part_created,A0001_L20DL,Source,,
22231,203,part_transferred_to_first_process,A0001_L20DL,Source,,
22232,203,part_created,A0001_L20UL,Source,,
22233,203,part_transferred_to_first_process,A0001_L20UL,Source,,
22234,203,part_created,A0001_E41P3,Source,,
22235,203,part_transferred_to_first_process,A0001_E41P3,Source,,
22236,203,work_finish,A0001_L122C,선각공장,선각공장_277,
22237,203,part_transferred_to_out_buffer,A0001_L122C,선각공장,선각공장_277,
22238,203,work_finish,A0001_L20WL,2야드 중조공장,2야드 중조공장_60,
22239,203,part_transferred_to_out_buffer,A0001_L20WL,2야드 중조공장,2야드 중조공장_60,
22240,203,work_finish,A0001_T32ML,2야드 중조공장,2야드 중조공장_61,
22241,203,part_transferred_to_out_buffer,A0001_T32ML,2야드 중조공장,2야드 중조공장_61,
22242,203,work_finish,A0001_D20ML,외부,외부_444,
22243,203,part_transferred_to_out_buffer,A0001_D20ML,외부,외부_444,
22244,203,work_finish,A0001_L13LL,외부,외부_445,
22245,203,part_transferred_to_out_buffer,A0001_L13LL,외부,외부_445,
22246,203,assemble to A0001_F22P1,A0001_F22P0,Assemble,,
22247,203,completed,A0001_325B0,Sink,,
22248,203,part_transferred_to_Sink,A0001_325B0,외부,,
22249,203,assemble to A0001_B20P1,A0001_B20P0,Assemble,,
22250,203,ready to create,A0001_B20P1,Assemble,,
22251,203,part_transferred_to_next_process,A0001_B12S1,도장 8공장,,
22252,203,part_transferred_to_next_process,A0001_S16P1,선행의장6공장쉘터,,
22253,203,part_transferred_to_next_process,A0001_S16S1,2도크쉘터,,
22254,203,part_transferred_to_next_process,A0001_D21UL,2야드 중조공장,,
22255,203,Process_entered,A0001_D21LL,2야드 중조공장,,
22256,203,routing_ended,A0001_D21LL,2야드 중조공장,,
22257,203,Process_entered,A0001_F23P0,외부,,
22258,203,routing_ended,A0001_F23P0,외부,,
22259,203,Process_entered,A0001_L192C,2야드 판넬공장,,
22260,203,routing_ended,A0001_L192C,2야드 판넬공장,,
22261,203,Process_entered,A0001_E41P3,9도크,,
22262,203,routing_ended,A0001_E41P3,9도크,,
22263,203,assemble to A0001_L12C0,A0001_L122C,Assemble,,
22264,203,ready to create,A0001_L12C0,Assemble,,
22265,203,assemble to A0001_F22P1,A0001_F22S0,Assemble,,
22266,203,ready to create,A0001_F22P1,Assemble,,
22267,203,completed,A0001_325B1,Sink,,
22268,203,part_transferred_to_Sink,A0001_325B1,외부,,
22269,203,assemble to A0001_B20S1,A0001_B20S0,Assemble,,
22270,203,ready to create,A0001_B20S1,Assemble,,
22271,203,part_transferred_to_next_process,A0001_G11AL,2야드 중조공장,,
22272,203,Process_entered,A0001_L20DL,2야드 중조공장,,
22273,203,routing_ended,A0001_L20DL,2야드 중조공장,,
22274,203,Process_entered,A0001_F23S0,외부,,
22275,203,routing_ended,A0001_F23S0,외부,,
22276,203,completed,A0001_325B2,Sink,,
22277,203,part_transferred_to_Sink,A0001_325B2,외부,,
22278,203,assemble to A0001_S20P0,A0001_S208P,Assemble,,
22279,203,ready to create,A0001_S20P0,Assemble,,
22280,203,Process_entered,A0001_S16P1,특수선쉘터,,
22281,203,routing_ended,A0001_S16P1,특수선쉘터,,
22282,203,Process_entered,A0001_S16S1,3도크쉘터,,
22283,203,routing_ended,A0001_S16S1,3도크쉘터,,
22284,203,completed,A0001_D15WL,Sink,,
22285,203,part_transferred_to_Sink,A0001_D15WL,2야드 중조공장,,
22286,203,work_start,A0001_D21LL,2야드 중조공장,2야드 중조공장_70,
22287,203,Process_entered,A0001_L20UL,2야드 중조공장,,
22288,203,routing_ended,A0001_L20UL,2야드 중조공장,,
22289,203,work_start,A0001_F23P0,외부,외부_446,
22290,203,Process_entered,A0001_G11AL,외부,,
22291,203,routing_ended,A0001_G11AL,외부,,
22292,203,work_start,A0001_L192C,2야드 판넬공장,2야드 판넬공장_154,
22293,203,work_start,A0001_E41P3,9도크,9도크_9,
22294,203,part_transferred_to_next_process,A0001_D20ML,외부,,
22295,203,assemble to A0001_S20S0,A0001_S208S,Assemble,,
22296,203,ready to create,A0001_S20S0,Assemble,,
22297,203,completed,A0001_D18WL,Sink,,
22298,203,part_transferred_to_Sink,A0001_D18WL,2야드 중조공장,,
22299,203,work_start,A0001_L20DL,2야드 중조공장,2야드 중조공장_71,
22300,203,Process_entered,A0001_B12S1,2야드 중조공장,,
22301,203,routing_ended,A0001_B12S1,2야드 중조공장,,
22302,203,work_start,A0001_F23S0,외부,외부_447,
22303,203,part_transferred_to_next_process,A0001_L13LL,외부,,
22304,203,work_start,A0001_S16P1,특수선쉘터,특수선쉘터_0,
22305,203,work_start,A0001_S16S1,3도크쉘터,3도크쉘터_0,
22306,203,completed,A0001_L17WL,Sink,,
22307,203,part_transferred_to_Sink,A0001_L17WL,2야드 중조공장,,
22308,203,work_start,A0001_L20UL,2야드 중조공장,2야드 중조공장_72,
22309,203,Process_entered,A0001_D21UL,2야드 중조공장,,
22310,203,routing_ended,A0001_D21UL,2야드 중조공장,,
22311,203,work_start,A0001_G11AL,외부,외부_448,
22312,203,part_transferred_to_next_process,A0001_L13UL,2야드 중조공장,,
22313,203,work_start,A0001_B12S1,2야드 중조공장,2야드 중조공장_73,
22314,203,Process_entered,A0001_D20ML,2야드 중조공장,,
22315,203,routing_ended,A0001_D20ML,2야드 중조공장,,
22316,203,part_transferred_to_next_process,A0001_L17LL,2야드 중조공장,,
22317,203,work_start,A0001_D21UL,2야드 중조공장,2야드 중조공장_74,
22318,203,Process_entered,A0001_L13LL,2야드 중조공장,,
22319,203,routing_ended,A0001_L13LL,2야드 중조공장,,
22320,203,part_transferred_to_next_process,A0001_D20LL,2야드 중조공장,,
22321,203,work_start,A0001_D20ML,2야드 중조공장,2야드 중조공장_75,
22322,203,Process_entered,A0001_L13UL,2야드 중조공장,,
22323,203,routing_ended,A0001_L13UL,2야드 중조공장,,
22324,203,Process_entered,A0001_L17LL,외부,,
22325,203,routing_ended,A0001_L17LL,외부,,
22326,203,part_transferred_to_next_process,A0001_T32LL,2야드 중조공장,,
22327,203,work_start,A0001_L13LL,2야드 중조공장,2야드 중조공장_76,
22328,203,Process_entered,A0001_D20LL,외부,,
22329,203,routing_ended,A0001_D20LL,외부,,
22330,203,part_transferred_to_next_process,A0001_D21WL,2야드 중조공장,,
22331,203,work_start,A0001_L13UL,2야드 중조공장,2야드 중조공장_77,
22332,203,work_start,A0001_L17LL,외부,외부_449,
22333,203,Process_entered,A0001_T32LL,외부,,
22334,203,routing_ended,A0001_T32LL,외부,,
22335,203,completed,A0001_L14LL,Sink,,
22336,203,part_transferred_to_Sink,A0001_L14LL,2야드 중조공장,,
22337,203,work_start,A0001_D20LL,외부,외부_450,
22338,203,Process_entered,A0001_D21WL,외부,,
22339,203,routing_ended,A0001_D21WL,외부,,
22340,203,part_transferred_to_next_process,A0001_F41ML,2야드 중조공장,,
22341,203,work_start,A0001_T32LL,외부,외부_451,
22342,203,completed,A0001_D20VL,Sink,,
22343,203,part_transferred_to_Sink,A0001_D20VL,2야드 중조공장,,
22344,203,work_start,A0001_D21WL,외부,외부_452,
22345,203,Process_entered,A0001_F41ML,외부,,
22346,203,routing_ended,A0001_F41ML,외부,,
22347,203,part_transferred_to_next_process,A0001_L20WL,2야드 중조공장,,
22348,203,part_transferred_to_next_process,A0001_T32ML,2야드 중조공장,,
22349,203,work_start,A0001_F41ML,외부,외부_453,
22350,203,Process_entered,A0001_L20WL,외부,,
22351,203,routing_ended,A0001_L20WL,외부,,
22352,203,Process_entered,A0001_T32ML,2야드 중조공장,,
22353,203,routing_ended,A0001_T32ML,2야드 중조공장,,
22354,203,work_start,A0001_L20WL,외부,외부_454,
22355,203,work_start,A0001_T32ML,2야드 중조공장,2야드 중조공장_78,
22356,204,work_finish,A0001_L15C0,2야드 판넬공장,2야드 판넬공장_111,
22357,204,part_transferred_to_out_buffer,A0001_L15C0,2야드 판넬공장,2야드 판넬공장_111,
22358,204,work_finish,A0001_B16P1,선행의장1공장쉘터,선행의장1공장쉘터_5,
22359,204,part_transferred_to_out_buffer,A0001_B16P1,선행의장1공장쉘터,선행의장1공장쉘터_5,
22360,204,work_finish,A0001_B16S1,의장쉘터,의장쉘터_0,
22361,204,part_transferred_to_out_buffer,A0001_B16S1,의장쉘터,의장쉘터_0,
22362,204,work_finish,A0001_T31P0,2야드 중조공장,2야드 중조공장_25,
22363,204,part_transferred_to_out_buffer,A0001_T31P0,2야드 중조공장,2야드 중조공장_25,
22364,204,work_finish,A0001_T31S0,2야드 중조공장,2야드 중조공장_26,
22365,204,part_transferred_to_out_buffer,A0001_T31S0,2야드 중조공장,2야드 중조공장_26,
22366,204,work_finish,A0001_L19UL,2야드 중조공장,2야드 중조공장_28,
22367,204,part_transferred_to_out_buffer,A0001_L19UL,2야드 중조공장,2야드 중조공장_28,
22368,204,work_finish,A0001_S21UL,2야드 중조공장,2야드 중조공장_31,
22369,204,part_transferred_to_out_buffer,A0001_S21UL,2야드 중조공장,2야드 중조공장_31,
22370,204,work_finish,A0001_E53C0,대조립쉘터,대조립쉘터_2,
22371,204,part_transferred_to_out_buffer,A0001_E53C0,대조립쉘터,대조립쉘터_2,
22372,204,work_finish,A0001_D19LL,2야드 중조공장,2야드 중조공장_43,
22373,204,part_transferred_to_out_buffer,A0001_D19LL,2야드 중조공장,2야드 중조공장_43,
22374,204,work_finish,A0001_L13DL,2야드 중조공장,2야드 중조공장_48,
22375,204,part_transferred_to_out_buffer,A0001_L13DL,2야드 중조공장,2야드 중조공장_48,
22376,204,work_finish,A0001_L19ML,2야드 중조공장,2야드 중조공장_49,
22377,204,part_transferred_to_out_buffer,A0001_L19ML,2야드 중조공장,2야드 중조공장_49,
22378,204,work_finish,A0001_S21RL,대조립 1공장,대조립 1공장_35,
22379,204,part_transferred_to_out_buffer,A0001_S21RL,대조립 1공장,대조립 1공장_35,
22380,204,work_finish,A0001_D19WL,2야드 중조공장,2야드 중조공장_58,
22381,204,part_transferred_to_out_buffer,A0001_D19WL,2야드 중조공장,2야드 중조공장_58,
22382,204,work_finish,A0001_L12LL,외부,외부_442,
22383,204,part_transferred_to_out_buffer,A0001_L12LL,외부,외부_442,
22384,204,work_finish,A0001_S20LL,외부,외부_443,
22385,204,part_transferred_to_out_buffer,A0001_S20LL,외부,외부_443,
22386,204,work_finish,A0001_D20HL,2야드 중조공장,2야드 중조공장_63,
22387,204,part_transferred_to_out_buffer,A0001_D20HL,2야드 중조공장,2야드 중조공장_63,
22388,204,work_finish,A0001_D21DL,2야드 중조공장,2야드 중조공장_65,
22389,204,part_transferred_to_out_buffer,A0001_D21DL,2야드 중조공장,2야드 중조공장_65,
22390,204,work_finish,A0001_L19LL,2야드 중조공장,2야드 중조공장_68,
22391,204,part_transferred_to_out_buffer,A0001_L19LL,2야드 중조공장,2야드 중조공장_68,
22392,204,work_finish,A0001_S21LL,2야드 중조공장,2야드 중조공장_69,
22393,204,part_transferred_to_out_buffer,A0001_S21LL,2야드 중조공장,2야드 중조공장_69,
22394,204,part_created,A0001_D202P,Source,,
22395,204,part_transferred_to_first_process,A0001_D202P,Source,,
22396,204,part_created,A0001_F22P1,Source,,
22397,204,part_transferred_to_first_process,A0001_F22P1,Source,,
22398,204,part_created,A0001_B20P1,Source,,
22399,204,part_transferred_to_first_process,A0001_B20P1,Source,,
22400,204,part_created,A0001_B20S1,Source,,
22401,204,part_transferred_to_first_process,A0001_B20S1,Source,,
22402,204,part_created,A0001_L12C0,Source,,
22403,204,part_transferred_to_first_process,A0001_L12C0,Source,,
22404,204,part_created,A0001_S20P0,Source,,
22405,204,part_transferred_to_first_process,A0001_S20P0,Source,,
22406,204,part_created,A0001_S20S0,Source,,
22407,204,part_transferred_to_first_process,A0001_S20S0,Source,,
22408,204,part_created,A0001_D202S,Source,,
22409,204,part_transferred_to_first_process,A0001_D202S,Source,,
22410,204,part_created,A0001_D203S,Source,,
22411,204,part_transferred_to_first_process,A0001_D203S,Source,,
22412,204,part_created,A0001_F71P0,Source,,
22413,204,part_transferred_to_first_process,A0001_F71P0,Source,,
22414,204,part_created,A0001_F71S0,Source,,
22415,204,part_transferred_to_first_process,A0001_F71S0,Source,,
22416,204,part_created,A0001_F72P0,Source,,
22417,204,part_transferred_to_first_process,A0001_F72P0,Source,,
22418,204,part_created,A0001_F72S0,Source,,
22419,204,part_transferred_to_first_process,A0001_F72S0,Source,,
22420,204,part_created,A0001_F73C0,Source,,
22421,204,part_transferred_to_first_process,A0001_F73C0,Source,,
22422,204,part_created,A0001_G11P0,Source,,
22423,204,part_transferred_to_first_process,A0001_G11P0,Source,,
22424,204,part_created,A0001_G11S0,Source,,
22425,204,part_transferred_to_first_process,A0001_G11S0,Source,,
22426,204,part_created,A0001_L13HL,Source,,
22427,204,part_transferred_to_first_process,A0001_L13HL,Source,,
22428,204,part_created,A0001_L13ML,Source,,
22429,204,part_transferred_to_first_process,A0001_L13ML,Source,,
22430,204,part_created,A0001_T33LL,Source,,
22431,204,part_transferred_to_first_process,A0001_T33LL,Source,,
22432,204,part_created,A0001_T34UL,Source,,
22433,204,part_transferred_to_first_process,A0001_T34UL,Source,,
22434,204,part_created,A0001_S21S0,Source,,
22435,204,part_transferred_to_first_process,A0001_S21S0,Source,,
22436,204,part_created,A0001_S21P0,Source,,
22437,204,part_transferred_to_first_process,A0001_S21P0,Source,,
22438,204,work_finish,A0001_D21LL,2야드 중조공장,2야드 중조공장_70,
22439,204,part_transferred_to_out_buffer,A0001_D21LL,2야드 중조공장,2야드 중조공장_70,
22440,204,work_finish,A0001_F23P0,외부,외부_446,
22441,204,part_transferred_to_out_buffer,A0001_F23P0,외부,외부_446,
22442,204,work_finish,A0001_L192C,2야드 판넬공장,2야드 판넬공장_154,
22443,204,part_transferred_to_out_buffer,A0001_L192C,2야드 판넬공장,2야드 판넬공장_154,
22444,204,work_finish,A0001_F23S0,외부,외부_447,
22445,204,part_transferred_to_out_buffer,A0001_F23S0,외부,외부_447,
22446,204,work_finish,A0001_L20UL,2야드 중조공장,2야드 중조공장_72,
22447,204,part_transferred_to_out_buffer,A0001_L20UL,2야드 중조공장,2야드 중조공장_72,
22448,204,work_finish,A0001_D21UL,2야드 중조공장,2야드 중조공장_74,
22449,204,part_transferred_to_out_buffer,A0001_D21UL,2야드 중조공장,2야드 중조공장_74,
22450,204,work_finish,A0001_L20WL,외부,외부_454,
22451,204,part_transferred_to_out_buffer,A0001_L20WL,외부,외부_454,
22452,204,assemble to A0001_L14C1,A0001_L15C0,Assemble,,
22453,204,part_transferred_to_next_process,A0001_B16P1,선행의장1공장쉘터,,
22454,204,part_transferred_to_next_process,A0001_B16S1,의장쉘터,,
22455,204,part_transferred_to_next_process,A0001_T31P0,2야드 중조공장,,
22456,204,part_transferred_to_next_process,A0001_E53C0,대조립쉘터,,
22457,204,completed,A0001_S21RL,Sink,,
22458,204,part_transferred_to_Sink,A0001_S21RL,대조립 1공장,,
22459,204,part_transferred_to_next_process,A0001_L12LL,외부,,
22460,204,Process_entered,A0001_D202P,2야드 판넬공장,,
22461,204,routing_ended,A0001_D202P,2야드 판넬공장,,
22462,204,Process_entered,A0001_F22P1,포항공장부,,
22463,204,routing_ended,A0001_F22P1,포항공장부,,
22464,204,Process_entered,A0001_B20P1,의장쉘터,,
22465,204,routing_ended,A0001_B20P1,의장쉘터,,
22466,204,Process_entered,A0001_B20S1,3도크쉘터,,
22467,204,routing_ended,A0001_B20S1,3도크쉘터,,
22468,204,Process_entered,A0001_L12C0,선각공장,,
22469,204,routing_ended,A0001_L12C0,선각공장,,
22470,204,Process_entered,A0001_S20P0,2야드 대조립공장,,
22471,204,routing_ended,A0001_S20P0,2야드 대조립공장,,
22472,204,Process_entered,A0001_F71P0,외부,,
22473,204,routing_ended,A0001_F71P0,외부,,
22474,204,Process_entered,A0001_G11P0,발판지원부,,
22475,204,routing_ended,A0001_G11P0,발판지원부,,
22476,204,Process_entered,A0001_L13HL,2야드 중조공장,,
22477,204,routing_ended,A0001_L13HL,2야드 중조공장,,
22478,204,assemble to A0001_L19C0,A0001_L192C,Assemble,,
22479,204,ready to create,A0001_L19C0,Assemble,,
22480,204,part_transferred_to_next_process,A0001_T31S0,2야드 중조공장,,
22481,204,part_transferred_to_next_process,A0001_S20LL,외부,,
22482,204,Process_entered,A0001_D202S,2야드 판넬공장,,
22483,204,routing_ended,A0001_D202S,2야드 판넬공장,,
22484,204,Process_entered,A0001_S20S0,2야드 대조립공장,,
22485,204,routing_ended,A0001_S20S0,2야드 대조립공장,,
22486,204,Process_entered,A0001_F71S0,외부,,
22487,204,routing_ended,A0001_F71S0,외부,,
22488,204,Process_entered,A0001_G11S0,발판지원부,,
22489,204,routing_ended,A0001_G11S0,발판지원부,,
22490,204,Process_entered,A0001_L13ML,2야드 중조공장,,
22491,204,routing_ended,A0001_L13ML,2야드 중조공장,,
22492,204,Process_entered,A0001_B16P1,총조립SHOP쉘터,,
22493,204,routing_ended,A0001_B16P1,총조립SHOP쉘터,,
22494,204,Process_entered,A0001_B16S1,대조립부속1동쉘터,,
22495,204,routing_ended,A0001_B16S1,대조립부속1동쉘터,,
22496,204,Process_entered,A0001_T31P0,대조5부쉘터,,
22497,204,routing_ended,A0001_T31P0,대조5부쉘터,,
22498,204,completed,A0001_L19UL,Sink,,
22499,204,part_transferred_to_Sink,A0001_L19UL,2야드 중조공장,,
22500,204,part_transferred_to_next_process,A0001_F23P0,외부,,
22501,204,work_start,A0001_D202P,2야드 판넬공장,2야드 판넬공장_155,
22502,204,Process_entered,A0001_D203S,2야드 판넬공장,,
22503,204,routing_ended,A0001_D203S,2야드 판넬공장,,
22504,204,work_start,A0001_F22P1,포항공장부,포항공장부_39,
22505,204,work_start,A0001_B20P1,의장쉘터,의장쉘터_1,
22506,204,work_start,A0001_L12C0,선각공장,선각공장_280,
22507,204,work_start,A0001_S20P0,2야드 대조립공장,2야드 대조립공장_85,
22508,204,Process_entered,A0001_S21S0,2야드 대조립공장,,
22509,204,routing_ended,A0001_S21S0,2야드 대조립공장,,
22510,204,work_start,A0001_F71P0,외부,외부_455,
22511,204,Process_entered,A0001_F72P0,외부,,
22512,204,routing_ended,A0001_F72P0,외부,,
22513,204,work_start,A0001_G11P0,발판지원부,발판지원부_43,
22514,204,work_start,A0001_L13HL,2야드 중조공장,2야드 중조공장_79,
22515,204,Process_entered,A0001_T33LL,2야드 중조공장,,
22516,204,routing_ended,A0001_T33LL,2야드 중조공장,,
22517,204,Process_entered,A0001_E53C0,대조립부속1동쉘터,,
22518,204,routing_ended,A0001_E53C0,대조립부속1동쉘터,,
22519,204,Process_entered,A0001_T31S0,특수선쉘터,,
22520,204,routing_ended,A0001_T31S0,특수선쉘터,,
22521,204,completed,A0001_S21UL,Sink,,
22522,204,part_transferred_to_Sink,A0001_S21UL,2야드 중조공장,,
22523,204,part_transferred_to_next_process,A0001_F23S0,외부,,
22524,204,work_start,A0001_D202S,2야드 판넬공장,2야드 판넬공장_156,
22525,204,work_start,A0001_S20S0,2야드 대조립공장,2야드 대조립공장_86,
22526,204,Process_entered,A0001_S21P0,2야드 대조립공장,,
22527,204,routing_ended,A0001_S21P0,2야드 대조립공장,,
22528,204,work_start,A0001_F71S0,외부,외부_456,
22529,204,Process_entered,A0001_F72S0,외부,,
22530,204,routing_ended,A0001_F72S0,외부,,
22531,204,work_start,A0001_G11S0,발판지원부,발판지원부_44,
22532,204,work_start,A0001_L13ML,2야드 중조공장,2야드 중조공장_80,
22533,204,Process_entered,A0001_T34UL,2야드 중조공장,,
22534,204,routing_ended,A0001_T34UL,2야드 중조공장,,
22535,204,work_start,A0001_B16S1,대조립부속1동쉘터,대조립부속1동쉘터_0,
22536,204,work_start,A0001_T31P0,대조5부쉘터,대조5부쉘터_2,
22537,204,part_transferred_to_next_process,A0001_D19LL,2야드 중조공장,,
22538,204,part_transferred_to_next_process,A0001_L20WL,외부,,
22539,204,work_start,A0001_D203S,2야드 판넬공장,2야드 판넬공장_157,
22540,204,work_start,A0001_S21S0,2야드 대조립공장,2야드 대조립공장_87,
22541,204,work_start,A0001_F72P0,외부,외부_457,
22542,204,Process_entered,A0001_F73C0,외부,,
22543,204,routing_ended,A0001_F73C0,외부,,
22544,204,work_start,A0001_T33LL,2야드 중조공장,2야드 중조공장_81,
22545,204,Process_entered,A0001_L12LL,2야드 중조공장,,
22546,204,routing_ended,A0001_L12LL,2야드 중조공장,,
22547,204,work_start,A0001_T31S0,특수선쉘터,특수선쉘터_1,
22548,204,part_transferred_to_next_process,A0001_L13DL,2야드 중조공장,,
22549,204,work_start,A0001_S21P0,2야드 대조립공장,2야드 대조립공장_88,
22550,204,work_start,A0001_F72S0,외부,외부_458,
22551,204,Process_entered,A0001_F23P0,외부,,
22552,204,routing_ended,A0001_F23P0,외부,,
22553,204,work_start,A0001_T34UL,2야드 중조공장,2야드 중조공장_82,
22554,204,Process_entered,A0001_S20LL,2야드 중조공장,,
22555,204,routing_ended,A0001_S20LL,2야드 중조공장,,
22556,204,completed,A0001_L19ML,Sink,,
22557,204,part_transferred_to_Sink,A0001_L19ML,2야드 중조공장,,
22558,204,work_start,A0001_F73C0,외부,외부_459,
22559,204,Process_entered,A0001_F23S0,외부,,
22560,204,routing_ended,A0001_F23S0,외부,,
22561,204,work_start,A0001_L12LL,2야드 중조공장,2야드 중조공장_83,
22562,204,completed,A0001_D19WL,Sink,,
22563,204,part_transferred_to_Sink,A0001_D19WL,2야드 중조공장,,
22564,204,work_start,A0001_F23P0,외부,외부_460,
22565,204,Process_entered,A0001_D19LL,외부,,
22566,204,routing_ended,A0001_D19LL,외부,,
22567,204,work_start,A0001_S20LL,2야드 중조공장,2야드 중조공장_84,
22568,204,part_transferred_to_next_process,A0001_D20HL,2야드 중조공장,,
22569,204,work_start,A0001_F23S0,외부,외부_461,
22570,204,Process_entered,A0001_L20WL,외부,,
22571,204,routing_ended,A0001_L20WL,외부,,
22572,204,part_transferred_to_next_process,A0001_D21DL,2야드 중조공장,,
22573,204,work_start,A0001_D19LL,외부,외부_462,
22574,204,Process_entered,A0001_L13DL,외부,,
22575,204,routing_ended,A0001_L13DL,외부,,
22576,204,Process_entered,A0001_D20HL,2야드 중조공장,,
22577,204,routing_ended,A0001_D20HL,2야드 중조공장,,
22578,204,part_transferred_to_next_process,A0001_L19LL,2야드 중조공장,,
22579,204,work_start,A0001_L20WL,외부,외부_463,
22580,204,Process_entered,A0001_D21DL,2야드 중조공장,,
22581,204,routing_ended,A0001_D21DL,2야드 중조공장,,
22582,204,part_transferred_to_next_process,A0001_S21LL,2야드 중조공장,,
22583,204,work_start,A0001_L13DL,외부,외부_464,
22584,204,work_start,A0001_D20HL,2야드 중조공장,2야드 중조공장_85,
22585,204,Process_entered,A0001_L19LL,외부,,
22586,204,routing_ended,A0001_L19LL,외부,,
22587,204,part_transferred_to_next_process,A0001_D21LL,2야드 중조공장,,
22588,204,work_start,A0001_D21DL,2야드 중조공장,2야드 중조공장_86,
22589,204,Process_entered,A0001_S21LL,외부,,
22590,204,routing_ended,A0001_S21LL,외부,,
22591,204,part_transferred_to_next_process,A0001_L20UL,2야드 중조공장,,
22592,204,work_start,A0001_L19LL,외부,외부_465,
22593,204,Process_entered,A0001_D21LL,외부,,
22594,204,routing_ended,A0001_D21LL,외부,,
22595,204,part_transferred_to_next_process,A0001_D21UL,2야드 중조공장,,
22596,204,work_start,A0001_S21LL,외부,외부_466,
22597,204,Process_entered,A0001_L20UL,외부,,
22598,204,routing_ended,A0001_L20UL,외부,,
22599,204,work_start,A0001_D21LL,외부,외부_467,
22600,204,Process_entered,A0001_D21UL,2야드 중조공장,,
22601,204,routing_ended,A0001_D21UL,2야드 중조공장,,
22602,204,work_start,A0001_L20UL,외부,외부_468,
22603,204,work_start,A0001_D21UL,2야드 중조공장,2야드 중조공장_87,
22604,205,work_finish,A0001_S18P1,대조5부쉘터,대조5부쉘터_1,
22605,205,part_transferred_to_out_buffer,A0001_S18P1,대조5부쉘터,대조5부쉘터_1,
22606,205,work_finish,A0001_S18S1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_2,
22607,205,part_transferred_to_out_buffer,A0001_S18S1,뉴판넬PE장쉘터,뉴판넬PE장쉘터_2,
22608,205,work_finish,A0001_D20DL,2야드 중조공장,2야드 중조공장_42,
22609,205,part_transferred_to_out_buffer,A0001_D20DL,2야드 중조공장,2야드 중조공장_42,
22610,205,work_finish,A0001_T33UL,선각공장,선각공장_278,
22611,205,part_transferred_to_out_buffer,A0001_T33UL,선각공장,선각공장_278,
22612,205,work_finish,A0001_D20WL,2야드 중조공장,2야드 중조공장_67,
22613,205,part_transferred_to_out_buffer,A0001_D20WL,2야드 중조공장,2야드 중조공장_67,
22614,205,work_finish,A0001_L20DL,2야드 중조공장,2야드 중조공장_71,
22615,205,part_transferred_to_out_buffer,A0001_L20DL,2야드 중조공장,2야드 중조공장_71,
22616,205,work_finish,A0001_D20ML,2야드 중조공장,2야드 중조공장_75,
22617,205,part_transferred_to_out_buffer,A0001_D20ML,2야드 중조공장,2야드 중조공장_75,
22618,205,work_finish,A0001_L13LL,2야드 중조공장,2야드 중조공장_76,
22619,205,part_transferred_to_out_buffer,A0001_L13LL,2야드 중조공장,2야드 중조공장_76,
22620,205,work_finish,A0001_F41ML,외부,외부_453,
22621,205,part_transferred_to_out_buffer,A0001_F41ML,외부,외부_453,
22622,205,work_finish,A0001_T32ML,2야드 중조공장,2야드 중조공장_78,
22623,205,part_transferred_to_out_buffer,A0001_T32ML,2야드 중조공장,2야드 중조공장_78,
22624,205,part_created,A0001_D21HL,Source,,
22625,205,part_transferred_to_first_process,A0001_D21HL,Source,,
22626,205,part_created,A0001_L19C0,Source,,
22627,205,part_transferred_to_first_process,A0001_L19C0,Source,,
