,Time,Event,Part,Process,SubProcess,Resource
11283,8508.0,work_start,U613 AF21C,PP011,PP011_0,
11284,8513.0,tp_finished_transferred_to_next_process,U611 B51S,HL023,,TP_7
11285,8513.0,part_transferred_to_next_process_with_tp,U611 B51S,PB011,,
11286,8513.0,delay_finish_cus_yes_tp,U612 PD16C,HP023,,
11287,8513.0,Process_entered,U611 B51S,HL023,,
11288,8513.0,routing_ended,U611 B51S,HL023,,
11289,8513.0,tp_going_to_requesting_process,,,,TP_7
11290,8513.0,work_start,U611 B51S,HL023,HL023_0,
11291,8514.0,work_finish,U611 B51S,HL023,HL023_0,
11292,8514.0,part_transferred_to_out_buffer,U611 B51S,HL023,HL023_0,
11293,8514.0,completed,U611 B51S,Sink,,
11294,8514.0,part_transferred_to_Sink,U611 B51S,HL023,,
11295,8515.0,work_finish,U613 AF21C,PP011,PP011_0,
11296,8515.0,part_transferred_to_out_buffer,U613 AF21C,PP011,PP011_0,
11297,8519.0,tp_finished_transferred_to_next_process,U613 AB14C,HL023,,TP_2
11298,8519.0,part_transferred_to_next_process_with_tp,U613 AB14C,PP011,,
11299,8519.0,delay_finish_cus_yes_tp,U611 S14S,HA011,,
11300,8519.0,tp_request,,PP011,,
11301,8519.0,Process_entered,U613 AB14C,HL023,,
11302,8519.0,routing_ended,U613 AB14C,HL023,,
11303,8519.0,tp_going_to_requesting_process,,,,TP_2
11304,8519.0,delay_start_cus_no_tp,U613 AB15C,PP011,,
11305,8519.0,work_start,U613 AB14C,HL023,HL023_0,
11306,8520.0,work_finish,U613 AB14C,HL023,HL023_0,
11307,8520.0,part_transferred_to_out_buffer,U613 AB14C,HL023,HL023_0,
11308,8520.0,completed,U613 AB14C,Sink,,
11309,8520.0,part_transferred_to_Sink,U613 AB14C,HL023,,
11310,8536.0,tp_going_to_next_process,U612 PD16C,HP023,,TP_7
11311,8539.0,tp_finished_transferred_to_next_process,U611 E51P,HA021,,TP_4
11312,8539.0,part_transferred_to_next_process_with_tp,U611 E51P,HA031,,
11313,8539.0,delay_finish_cus_yes_tp,U611 E52S,FB011,,
11314,8539.0,Process_entered,U611 E51P,HA021,,
11315,8539.0,routing_ended,U611 E51P,HA021,,
11316,8539.0,tp_going_to_requesting_process,,,,TP_4
11317,8539.0,work_start,U611 E51P,HA021,HA021_0,
11318,8541.0,tp_finished_transferred_to_next_process,U613 AA31C,FP011,,TP_9
11319,8541.0,part_transferred_to_next_process_with_tp,U613 AA31C,HP011,,
11320,8541.0,delay_finish_cus_yes_tp,U613 AB17C,FP011,,
11321,8541.0,tp_request,,HP011,,
11322,8541.0,Process_entered,U613 AA31C,FP011,,
11323,8541.0,routing_ended,U613 AA31C,FP011,,
11324,8541.0,tp_going_to_requesting_process,,,,TP_9
11325,8541.0,delay_start_cus_no_tp,U614 AE13C,HP011,,
11326,8541.0,work_start,U613 AA31C,FP011,FP011_0,
11327,8541.0,tp_going_to_next_process,U613 AB17C,FP011,,TP_9
11328,8543.0,work_finish,U613 AA31C,FP011,FP011_0,
11329,8543.0,part_transferred_to_out_buffer,U613 AA31C,FP011,FP011_0,
11330,8546.0,tp_finished_transferred_to_next_process,U612 PE11C,PP023,,TP_3
11331,8546.0,part_transferred_to_next_process_with_tp,U612 PE11C,FP023,,
11332,8546.0,work_finish,U611 E51P,HA021,HA021_0,
11333,8546.0,part_transferred_to_out_buffer,U611 E51P,HA021,HA021_0,
11334,8546.0,delay_finish_cus_yes_tp,U613 AB15C,PP011,,
11335,8546.0,tp_request,,FP023,,
11336,8546.0,Process_entered,U612 PE11C,PP023,,
11337,8546.0,routing_ended,U612 PE11C,PP023,,
11338,8546.0,tp_going_to_requesting_process,,,,TP_3
11339,8546.0,delay_start_cus_no_tp,U612 PB12C,FP023,,
11340,8546.0,work_start,U612 PE11C,PP023,PP023_0,
11341,8551.0,work_finish,U612 PE11C,PP023,PP023_0,
11342,8551.0,part_transferred_to_out_buffer,U612 PE11C,PP023,PP023_0,
11343,8551.0,completed,U612 PE11C,Sink,,
11344,8551.0,part_transferred_to_Sink,U612 PE11C,PP023,,
11345,8553.0,tp_finished_transferred_to_next_process,U612 E11C,HF020,,TP_1
11346,8553.0,part_transferred_to_next_process_with_tp,U612 E11C,HF010,,
11347,8553.0,delay_finish_cus_yes_tp,U614 AE13C,HP011,,
11348,8553.0,tp_request,,HF010,,
11349,8553.0,Process_entered,U612 E11C,HF020,,
11350,8553.0,routing_ended,U612 E11C,HF020,,
11351,8553.0,tp_going_to_requesting_process,,,,TP_1
11352,8553.0,delay_start_cus_no_tp,U612 E12C,HF010,,
11353,8553.0,work_start,U612 E11C,HF020,HF020_0,
11354,8554.0,work_finish,U612 E11C,HF020,HF020_0,
11355,8554.0,part_transferred_to_out_buffer,U612 E11C,HF020,HF020_0,
11356,8562.0,tp_going_to_next_process,U614 AE13C,HP011,,TP_1
11357,8573.0,tp_going_to_next_process,U611 E22P,FB021,,TP_10
11358,8575.0,tp_going_to_next_process,U611 S15P,HF020,,TP_5
11359,8612.0,tp_going_to_next_process,U611 S14S,HA011,,TP_2
11360,8626.0,tp_going_to_next_process,U611 E52S,FB011,,TP_4
11361,8630.0,tp_going_to_next_process,U613 AB15C,PP011,,TP_3
11362,8631.0,tp_finished_transferred_to_next_process,U611 E51S,FB011,,TP_8
11363,8631.0,part_transferred_to_next_process_with_tp,U611 E51S,HA021,,
11364,8631.0,delay_finish_cus_yes_tp,U612 PB12C,FP023,,
11365,8631.0,tp_request,,HA021,,
11366,8631.0,Process_entered,U611 E51S,FB011,,
11367,8631.0,routing_ended,U611 E51S,FB011,,
11368,8631.0,tp_going_to_requesting_process,,,,TP_8
11369,8631.0,delay_start_cus_no_tp,U611 E52P,HA021,,
11370,8631.0,work_start,U611 E51S,FB011,FB011_0,
11371,8634.0,tp_finished_transferred_to_next_process,U611 S14S,HA031,,TP_2
11372,8634.0,part_transferred_to_next_process_with_tp,U611 S14S,HA011,,
11373,8634.0,work_finish,U611 E51S,FB011,FB011_0,
11374,8634.0,part_transferred_to_out_buffer,U611 E51S,FB011,FB011_0,
11375,8634.0,delay_finish_cus_yes_tp,U612 E12C,HF010,,
11376,8634.0,Process_entered,U611 S14S,HA031,,
11377,8634.0,routing_ended,U611 S14S,HA031,,
11378,8634.0,tp_going_to_requesting_process,,,,TP_2
11379,8634.0,work_start,U611 S14S,HA031,HA031_0,
11380,8640.0,tp_finished_transferred_to_next_process,U612 PD16C,FP023,,TP_7
11381,8640.0,part_transferred_to_next_process_with_tp,U612 PD16C,HP023,,
11382,8640.0,delay_finish_cus_yes_tp,U611 E52P,HA021,,
11383,8640.0,tp_request,,HP023,,
11384,8640.0,Process_entered,U612 PD16C,FP023,,
11385,8640.0,routing_ended,U612 PD16C,FP023,,
11386,8640.0,tp_going_to_requesting_process,,,,TP_7
11387,8640.0,delay_start_cus_no_tp,U613 PS14P,HP023,,
11388,8640.0,work_start,U612 PD16C,FP023,FP023_0,
11389,8651.0,work_finish,U611 S14S,HA031,HA031_0,
11390,8651.0,part_transferred_to_out_buffer,U611 S14S,HA031,HA031_0,
11391,8651.0,tp_request,,HA031,,
11392,8651.0,delay_start_cus_no_tp,U611 S14S,HA031,,
11393,8654.0,work_finish,U612 PD16C,FP023,FP023_0,
11394,8654.0,part_transferred_to_out_buffer,U612 PD16C,FP023,FP023_0,
11395,8657.0,tp_finished_transferred_to_next_process,U611 E22P,HL011,,TP_10
11396,8657.0,part_transferred_to_next_process_with_tp,U611 E22P,FB021,,
11397,8657.0,delay_finish_cus_yes_tp,U613 PS14P,HP023,,
11398,8657.0,Process_entered,U611 E22P,HL011,,
11399,8657.0,routing_ended,U611 E22P,HL011,,
11400,8657.0,tp_going_to_requesting_process,,,,TP_10
11401,8657.0,work_start,U611 E22P,HL011,HL011_0,
11402,8658.0,work_finish,U611 E22P,HL011,HL011_0,
11403,8658.0,part_transferred_to_out_buffer,U611 E22P,HL011,HL011_0,
11404,8658.0,completed,U611 E22P,Sink,,
11405,8658.0,part_transferred_to_Sink,U611 E22P,HL011,,
11406,8679.0,tp_going_to_next_process,U612 PB12C,FP023,,TP_8
11407,8692.0,tp_finished_transferred_to_next_process,U611 B51P,FB021,,TP_6
11408,8692.0,part_transferred_to_next_process_with_tp,U611 B51P,HA041,,
11409,8692.0,tp_finished_transferred_to_next_process,U614 AE13C,FP011,,TP_1
11410,8692.0,part_transferred_to_next_process_with_tp,U614 AE13C,HP011,,
11411,8692.0,delay_finish_cus_yes_tp,U611 S14S,HA031,,
11412,8692.0,tp_request,,HA041,,
11413,8692.0,tp_request,,HP011,,
11414,8692.0,Process_entered,U611 B51P,FB021,,
11415,8692.0,routing_ended,U611 B51P,FB021,,
11416,8692.0,tp_going_to_requesting_process,,,,TP_1
11417,8692.0,tp_going_to_requesting_process,,,,TP_6
11418,8692.0,Process_entered,U614 AE13C,FP011,,
11419,8692.0,routing_ended,U614 AE13C,FP011,,
11420,8692.0,delay_start_cus_no_tp,U614 AE12C,HP011,,
11421,8692.0,work_start,U611 B51P,FB021,FB021_0,
11422,8692.0,work_start,U614 AE13C,FP011,FP011_0,
11423,8696.0,work_finish,U611 B51P,FB021,FB021_0,
11424,8696.0,part_transferred_to_out_buffer,U611 B51P,FB021,FB021_0,
11425,8696.0,tp_request,,FB021,,
11426,8696.0,delay_start_cus_no_tp,U611 B51P,FB021,,
11427,8700.0,work_finish,U614 AE13C,FP011,FP011_0,
11428,8700.0,part_transferred_to_out_buffer,U614 AE13C,FP011,FP011_0,
11429,8705.0,tp_finished_transferred_to_next_process,U611 S15P,HF031,,TP_5
11430,8705.0,part_transferred_to_next_process_with_tp,U611 S15P,HF020,,
11431,8705.0,delay_finish_cus_yes_tp,U614 AE12C,HP011,,
11432,8705.0,tp_request,,HF020,,
11433,8705.0,Process_entered,U611 S15P,HF031,,
11434,8705.0,routing_ended,U611 S15P,HF031,,
11435,8705.0,tp_going_to_requesting_process,,,,TP_5
11436,8705.0,delay_start_cus_no_tp,U611 E23P,HF020,,
11437,8705.0,work_start,U611 S15P,HF031,HF031_0,
11438,8706.0,work_finish,U611 S15P,HF031,HF031_0,
11439,8706.0,part_transferred_to_out_buffer,U611 S15P,HF031,HF031_0,
11440,8706.0,tp_going_to_next_process,U612 E12C,HF010,,TP_2
11441,8706.0,tp_request,,HF031,,
11442,8706.0,delay_start_cus_no_tp,U611 S15P,HF031,,
11443,8717.0,tp_finished_transferred_to_next_process,U613 AB17C,PP011,,TP_9
11444,8717.0,part_transferred_to_next_process_with_tp,U613 AB17C,FP011,,
11445,8717.0,delay_finish_cus_yes_tp,U611 B51P,FB021,,
11446,8717.0,tp_request,,FP011,,
11447,8717.0,Process_entered,U613 AB17C,PP011,,
11448,8717.0,routing_ended,U613 AB17C,PP011,,
11449,8717.0,tp_going_to_requesting_process,,,,TP_9
11450,8717.0,delay_start_cus_no_tp,U613 AA21C,FP011,,
11451,8717.0,work_start,U613 AB17C,PP011,PP011_0,
11452,8718.0,tp_going_to_next_process,U611 S13S,HA041,,TP_6
11453,8719.0,tp_going_to_next_process,U611 E52P,HA021,,TP_7
11454,8721.0,tp_going_to_next_process,U611 B51P,FB021,,TP_9
11455,8724.0,work_finish,U613 AB17C,PP011,PP011_0,
11456,8724.0,part_transferred_to_out_buffer,U613 AB17C,PP011,PP011_0,
11457,8733.0,tp_going_to_next_process,U611 S14S,HA031,,TP_1
11458,8738.0,tp_going_to_next_process,U614 AE12C,HP011,,TP_5
11459,8748.0,tp_finished_transferred_to_next_process,U611 E52S,HA041,,TP_4
11460,8748.0,part_transferred_to_next_process_with_tp,U611 E52S,FB011,,
11461,8748.0,delay_finish_cus_yes_tp,U611 E23P,HF020,,
11462,8748.0,tp_request,,FB011,,
11463,8748.0,Process_entered,U611 E52S,HA041,,
11464,8748.0,routing_ended,U611 E52S,HA041,,
11465,8748.0,tp_going_to_requesting_process,,,,TP_4
11466,8748.0,delay_start_cus_no_tp,U611 B14S,FB011,,
11467,8748.0,work_start,U611 E52S,HA041,HA041_0,
11468,8752.0,tp_going_to_next_process,U613 PS14P,HP023,,TP_10
11469,8758.0,work_finish,U611 E52S,HA041,HA041_0,
11470,8758.0,part_transferred_to_out_buffer,U611 E52S,HA041,HA041_0,
11471,8791.0,tp_finished_transferred_to_next_process,U611 B51P,PB011,,TP_9
11472,8791.0,part_transferred_to_next_process_with_tp,U611 B51P,FB021,,
11473,8791.0,delay_finish_cus_yes_tp,U611 S15P,HF031,,
11474,8791.0,Process_entered,U611 B51P,PB011,,
11475,8791.0,routing_ended,U611 B51P,PB011,,
11476,8791.0,tp_going_to_requesting_process,,,,TP_9
11477,8791.0,work_start,U611 B51P,PB011,PB011_0,
11478,8798.0,work_finish,U611 B51P,PB011,PB011_0,
11479,8798.0,part_transferred_to_out_buffer,U611 B51P,PB011,PB011_0,
11480,8798.0,tp_request,,PB011,,
11481,8798.0,delay_start_cus_no_tp,U611 B51P,PB011,,
11482,8803.0,tp_finished_transferred_to_next_process,U611 S14S,FB011,,TP_1
11483,8803.0,part_transferred_to_next_process_with_tp,U611 S14S,HA031,,
11484,8803.0,delay_finish_cus_yes_tp,U613 AA21C,FP011,,
11485,8803.0,Process_entered,U611 S14S,FB011,,
11486,8803.0,routing_ended,U611 S14S,FB011,,
11487,8803.0,tp_going_to_requesting_process,,,,TP_1
11488,8803.0,work_start,U611 S14S,FB011,FB011_0,
11489,8805.0,work_finish,U611 S14S,FB011,FB011_0,
11490,8805.0,part_transferred_to_out_buffer,U611 S14S,FB011,FB011_0,
11491,8814.0,tp_finished_transferred_to_next_process,U613 AB15C,HL023,,TP_3
11492,8814.0,part_transferred_to_next_process_with_tp,U613 AB15C,PP011,,
11493,8814.0,tp_finished_transferred_to_next_process,U612 E12C,HF020,,TP_2
11494,8814.0,part_transferred_to_next_process_with_tp,U612 E12C,HF010,,
11495,8814.0,delay_finish_cus_yes_tp,U611 B14S,FB011,,
11496,8814.0,tp_request,,PP011,,
11497,8814.0,delay_finish_cus_yes_tp,U611 B51P,PB011,,
11498,8814.0,tp_request,,HF010,,
11499,8814.0,Process_entered,U613 AB15C,HL023,,
11500,8814.0,routing_ended,U613 AB15C,HL023,,
11501,8814.0,tp_going_to_requesting_process,,,,TP_2
11502,8814.0,tp_going_to_requesting_process,,,,TP_3
11503,8814.0,Process_entered,U612 E12C,HF020,,
11504,8814.0,routing_ended,U612 E12C,HF020,,
11505,8814.0,delay_start_cus_no_tp,U611 B51P,PB011,,
11506,8814.0,delay_start_cus_no_tp,U611 B16S,HF010,,
11507,8814.0,work_start,U613 AB15C,HL023,HL023_0,
11508,8814.0,work_start,U612 E12C,HF020,HF020_0,
11509,8815.0,work_finish,U613 AB15C,HL023,HL023_0,
11510,8815.0,part_transferred_to_out_buffer,U613 AB15C,HL023,HL023_0,
11511,8815.0,work_finish,U612 E12C,HF020,HF020_0,
11512,8815.0,part_transferred_to_out_buffer,U612 E12C,HF020,HF020_0,
11513,8815.0,completed,U613 AB15C,Sink,,
11514,8815.0,part_transferred_to_Sink,U613 AB15C,HL023,,
11515,8825.0,tp_going_to_next_process,U613 AA21C,FP011,,TP_1
11516,8826.0,tp_going_to_next_process,U611 E23P,HF020,,TP_4
11517,8829.0,tp_finished_transferred_to_next_process,U612 PB12C,PP023,,TP_8
11518,8829.0,part_transferred_to_next_process_with_tp,U612 PB12C,FP023,,
11519,8829.0,delay_finish_cus_yes_tp,U611 B51P,PB011,,
11520,8829.0,tp_request,,FP023,,
11521,8829.0,Process_entered,U612 PB12C,PP023,,
11522,8829.0,routing_ended,U612 PB12C,PP023,,
11523,8829.0,tp_going_to_requesting_process,,,,TP_8
11524,8829.0,delay_start_cus_no_tp,U612 PB14C,FP023,,
11525,8829.0,work_start,U612 PB12C,PP023,PP023_0,
11526,8837.0,work_finish,U612 PB12C,PP023,PP023_0,
11527,8837.0,part_transferred_to_out_buffer,U612 PB12C,PP023,PP023_0,
11528,8837.0,completed,U612 PB12C,Sink,,
11529,8837.0,part_transferred_to_Sink,U612 PB12C,PP023,,
11530,8855.0,tp_going_to_next_process,U611 B14S,FB011,,TP_2
11531,8856.0,tp_finished_transferred_to_next_process,U613 PS14P,FP023,,TP_10
11532,8856.0,part_transferred_to_next_process_with_tp,U613 PS14P,HP023,,
11533,8856.0,delay_finish_cus_yes_tp,U611 B16S,HF010,,
11534,8856.0,tp_request,,HP023,,
11535,8856.0,Process_entered,U613 PS14P,FP023,,
11536,8856.0,routing_ended,U613 PS14P,FP023,,
11537,8856.0,tp_going_to_requesting_process,,,,TP_10
11538,8856.0,delay_start_cus_no_tp,U613 PS12S,HP023,,
11539,8856.0,work_start,U613 PS14P,FP023,FP023_0,
11540,8864.0,work_finish,U613 PS14P,FP023,FP023_0,
11541,8864.0,part_transferred_to_out_buffer,U613 PS14P,FP023,FP023_0,
11542,8868.0,tp_finished_transferred_to_next_process,U614 AE12C,FP011,,TP_5
11543,8868.0,part_transferred_to_next_process_with_tp,U614 AE12C,HP011,,
11544,8868.0,delay_finish_cus_yes_tp,U612 PB14C,FP023,,
11545,8868.0,tp_request,,HP011,,
11546,8868.0,Process_entered,U614 AE12C,FP011,,
11547,8868.0,routing_ended,U614 AE12C,FP011,,
11548,8868.0,tp_going_to_requesting_process,,,,TP_5
11549,8868.0,delay_start_cus_no_tp,U614 AB12C,HP011,,
11550,8868.0,work_start,U614 AE12C,FP011,FP011_0,
11551,8879.0,work_finish,U614 AE12C,FP011,FP011_0,
11552,8879.0,part_transferred_to_out_buffer,U614 AE12C,FP011,FP011_0,
11553,8890.0,tp_going_to_next_process,U611 S15P,HF031,,TP_9
11554,8892.0,tp_finished_transferred_to_next_process,U611 S15P,HA011,,TP_9
11555,8892.0,part_transferred_to_next_process_with_tp,U611 S15P,HF031,,
11556,8892.0,delay_finish_cus_yes_tp,U613 PS12S,HP023,,
11557,8892.0,Process_entered,U611 S15P,HA011,,
11558,8892.0,routing_ended,U611 S15P,HA011,,
11559,8892.0,tp_going_to_requesting_process,,,,TP_9
11560,8892.0,work_start,U611 S15P,HA011,HA011_0,
11561,8893.0,tp_finished_transferred_to_next_process,U611 E52P,FB011,,TP_7
11562,8893.0,part_transferred_to_next_process_with_tp,U611 E52P,HA021,,
11563,8893.0,delay_finish_cus_yes_tp,U614 AB12C,HP011,,
11564,8893.0,tp_request,,HA021,,
11565,8893.0,tp_going_to_next_process,U613 AB16C,PP011,,TP_3
11566,8893.0,Process_entered,U611 E52P,FB011,,
11567,8893.0,routing_ended,U611 E52P,FB011,,
11568,8893.0,tp_going_to_requesting_process,,,,TP_7
11569,8893.0,delay_start_cus_no_tp,U611 S14P,HA021,,
11570,8893.0,work_start,U611 E52P,FB011,FB011_0,
11571,8895.0,work_finish,U611 E52P,FB011,FB011_0,
11572,8895.0,part_transferred_to_out_buffer,U611 E52P,FB011,FB011_0,
11573,8897.0,tp_going_to_next_process,U611 B51P,PB011,,TP_8
11574,8905.0,work_finish,U611 S15P,HA011,HA011_0,
11575,8905.0,part_transferred_to_out_buffer,U611 S15P,HA011,HA011_0,
11576,8905.0,tp_request,,HA011,,
11577,8905.0,delay_start_cus_no_tp,U611 S15P,HA011,,
11578,8909.0,tp_going_to_next_process,U611 B16S,HF010,,TP_10
11579,8910.0,tp_finished_transferred_to_next_process,U611 S13S,FB021,,TP_6
11580,8910.0,part_transferred_to_next_process_with_tp,U611 S13S,HA041,,
11581,8910.0,delay_finish_cus_yes_tp,U611 S14P,HA021,,
11582,8910.0,tp_request,,HA041,,
11583,8910.0,Process_entered,U611 S13S,FB021,,
11584,8910.0,routing_ended,U611 S13S,FB021,,
11585,8910.0,tp_going_to_requesting_process,,,,TP_6
11586,8910.0,delay_start_cus_no_tp,U611 S11S,HA041,,
11587,8910.0,work_start,U611 S13S,FB021,FB021_0,
11588,8914.0,work_finish,U611 S13S,FB021,FB021_0,
11589,8914.0,part_transferred_to_out_buffer,U611 S13S,FB021,FB021_0,
11590,8914.0,tp_request,,FB021,,
11591,8914.0,delay_start_cus_no_tp,U611 S13S,FB021,,
11592,8922.0,tp_going_to_next_process,U614 AB12C,HP011,,TP_7
11593,8932.0,tp_going_to_next_process,U612 PB14C,FP023,,TP_5
11594,8935.0,tp_going_to_next_process,U613 PS12S,HP023,,TP_9
11595,8956.0,tp_finished_transferred_to_next_process,U611 E23P,HF031,,TP_4
11596,8956.0,part_transferred_to_next_process_with_tp,U611 E23P,HF020,,
11597,8956.0,delay_finish_cus_yes_tp,U611 S15P,HA011,,
11598,8956.0,tp_request,,HF020,,
11599,8956.0,Process_entered,U611 E23P,HF031,,
11600,8956.0,routing_ended,U611 E23P,HF031,,
11601,8956.0,tp_going_to_requesting_process,,,,TP_4
11602,8956.0,delay_start_cus_no_tp,U611 B15S,HF020,,
11603,8956.0,work_start,U611 E23P,HF031,HF031_0,
11604,8957.0,work_finish,U611 E23P,HF031,HF031_0,
11605,8957.0,part_transferred_to_out_buffer,U611 E23P,HF031,HF031_0,
11606,8957.0,tp_going_to_next_process,U611 S15P,HA011,,TP_4
11607,8957.0,tp_request,,HF031,,
11608,8957.0,delay_start_cus_no_tp,U611 E23P,HF031,,
11609,8969.0,tp_finished_transferred_to_next_process,U611 B14S,HA021,,TP_2
11610,8969.0,part_transferred_to_next_process_with_tp,U611 B14S,FB011,,
11611,8969.0,delay_finish_cus_yes_tp,U611 S11S,HA041,,
11612,8969.0,tp_request,,FB011,,
11613,8969.0,Process_entered,U611 B14S,HA021,,
11614,8969.0,routing_ended,U611 B14S,HA021,,
11615,8969.0,tp_going_to_requesting_process,,,,TP_2
11616,8969.0,delay_start_cus_no_tp,U611 E51S,FB011,,
11617,8969.0,work_start,U611 B14S,HA021,HA021_0,
11618,8972.0,work_finish,U611 B14S,HA021,HA021_0,
11619,8972.0,part_transferred_to_out_buffer,U611 B14S,HA021,HA021_0,
11620,8979.0,tp_finished_transferred_to_next_process,U611 S15P,HA031,,TP_4
11621,8979.0,part_transferred_to_next_process_with_tp,U611 S15P,HA011,,
11622,8979.0,delay_finish_cus_yes_tp,U611 S13S,FB021,,
11623,8979.0,Process_entered,U611 S15P,HA031,,
11624,8979.0,routing_ended,U611 S15P,HA031,,
11625,8979.0,tp_going_to_requesting_process,,,,TP_4
11626,8979.0,work_start,U611 S15P,HA031,HA031_0,
11627,8983.0,tp_going_to_next_process,U611 S11S,HA041,,TP_2
11628,8988.0,tp_going_to_next_process,U611 S14P,HA021,,TP_6
11629,8992.0,tp_going_to_next_process,U611 S13S,FB021,,TP_4
11630,8996.0,work_finish,U611 S15P,HA031,HA031_0,
11631,8996.0,part_transferred_to_out_buffer,U611 S15P,HA031,HA031_0,
11632,8996.0,tp_request,,HA031,,
11633,8996.0,delay_start_cus_no_tp,U611 S15P,HA031,,
11634,9001.0,tp_finished_transferred_to_next_process,U613 AA21C,PP011,,TP_1
11635,9001.0,part_transferred_to_next_process_with_tp,U613 AA21C,FP011,,
11636,9001.0,delay_finish_cus_yes_tp,U611 B15S,HF020,,
11637,9001.0,tp_request,,FP011,,
11638,9001.0,Process_entered,U613 AA21C,PP011,,
11639,9001.0,routing_ended,U613 AA21C,PP011,,
11640,9001.0,tp_going_to_requesting_process,,,,TP_1
11641,9001.0,delay_start_cus_no_tp,U613 AF31C,FP011,,
11642,9001.0,work_start,U613 AA21C,PP011,PP011_0,
11643,9009.0,tp_finished_transferred_to_next_process,U611 B51P,HL023,,TP_8
11644,9009.0,part_transferred_to_next_process_with_tp,U611 B51P,PB011,,
11645,9009.0,work_finish,U613 AA21C,PP011,PP011_0,
11646,9009.0,part_transferred_to_out_buffer,U613 AA21C,PP011,PP011_0,
11647,9009.0,delay_finish_cus_yes_tp,U611 E23P,HF031,,
11648,9009.0,Process_entered,U611 B51P,HL023,,
11649,9009.0,routing_ended,U611 B51P,HL023,,
11650,9009.0,tp_going_to_requesting_process,,,,TP_8
11651,9009.0,work_start,U611 B51P,HL023,HL023_0,
11652,9010.0,work_finish,U611 B51P,HL023,HL023_0,
11653,9010.0,part_transferred_to_out_buffer,U611 B51P,HL023,HL023_0,
11654,9010.0,completed,U611 B51P,Sink,,
11655,9010.0,part_transferred_to_Sink,U611 B51P,HL023,,
11656,9016.0,tp_finished_transferred_to_next_process,U611 S14P,HA041,,TP_6
11657,9016.0,part_transferred_to_next_process_with_tp,U611 S14P,HA021,,
11658,9016.0,delay_finish_cus_yes_tp,U611 E51S,FB011,,
11659,9016.0,tp_request,,HA021,,
11660,9016.0,tp_going_to_next_process,U611 E23P,HF031,,TP_8
11661,9016.0,Process_entered,U611 S14P,HA041,,
11662,9016.0,routing_ended,U611 S14P,HA041,,
11663,9016.0,tp_going_to_requesting_process,,,,TP_6
11664,9016.0,delay_start_cus_no_tp,U611 B14P,HA021,,
11665,9016.0,work_start,U611 S14P,HA041,HA041_0,
11666,9017.0,tp_finished_transferred_to_next_process,U611 B16S,HF020,,TP_10
11667,9017.0,part_transferred_to_next_process_with_tp,U611 B16S,HF010,,
11668,9017.0,delay_finish_cus_yes_tp,U611 S15P,HA031,,
11669,9017.0,tp_request,,HF010,,
11670,9017.0,Process_entered,U611 B16S,HF020,,
11671,9017.0,routing_ended,U611 B16S,HF020,,
11672,9017.0,tp_going_to_requesting_process,,,,TP_10
11673,9017.0,delay_start_cus_no_tp,U611 B16P,HF010,,
11674,9017.0,work_start,U611 B16S,HF020,HF020_0,
11675,9018.0,work_finish,U611 B16S,HF020,HF020_0,
11676,9018.0,part_transferred_to_out_buffer,U611 B16S,HF020,HF020_0,
11677,9026.0,work_finish,U611 S14P,HA041,HA041_0,
11678,9026.0,part_transferred_to_out_buffer,U611 S14P,HA041,HA041_0,
11679,9039.0,tp_finished_transferred_to_next_process,U613 PS12S,FP023,,TP_9
11680,9039.0,part_transferred_to_next_process_with_tp,U613 PS12S,HP023,,
11681,9039.0,delay_finish_cus_yes_tp,U613 AF31C,FP011,,
11682,9039.0,tp_request,,HP023,,
11683,9039.0,Process_entered,U613 PS12S,FP023,,
11684,9039.0,routing_ended,U613 PS12S,FP023,,
11685,9039.0,tp_going_to_requesting_process,,,,TP_9
11686,9039.0,delay_start_cus_no_tp,U613 PS14S,HP023,,
11687,9039.0,work_start,U613 PS12S,FP023,FP023_0,
11688,9040.0,tp_going_to_next_process,U613 AF31C,FP011,,TP_9
11689,9047.0,work_finish,U613 PS12S,FP023,FP023_0,
11690,9047.0,part_transferred_to_out_buffer,U613 PS12S,FP023,FP023_0,
11691,9052.0,tp_finished_transferred_to_next_process,U614 AB12C,FP011,,TP_7
11692,9052.0,part_transferred_to_next_process_with_tp,U614 AB12C,HP011,,
11693,9052.0,delay_finish_cus_yes_tp,U611 B14P,HA021,,
11694,9052.0,tp_request,,HP011,,
11695,9052.0,Process_entered,U614 AB12C,FP011,,
11696,9052.0,routing_ended,U614 AB12C,FP011,,
11697,9052.0,tp_going_to_requesting_process,,,,TP_7
11698,9052.0,delay_start_cus_no_tp,U614 AB13C,HP011,,
11699,9052.0,work_start,U614 AB12C,FP011,FP011_0,
11700,9058.0,work_finish,U614 AB12C,FP011,FP011_0,
11701,9058.0,part_transferred_to_out_buffer,U614 AB12C,FP011,FP011_0,
11702,9062.0,tp_finished_transferred_to_next_process,U611 S13S,PB011,,TP_4
11703,9062.0,part_transferred_to_next_process_with_tp,U611 S13S,FB021,,
11704,9062.0,delay_finish_cus_yes_tp,U611 B16P,HF010,,
11705,9062.0,Process_entered,U611 S13S,PB011,,
11706,9062.0,routing_ended,U611 S13S,PB011,,
11707,9062.0,tp_going_to_requesting_process,,,,TP_4
11708,9062.0,work_start,U611 S13S,PB011,PB011_0,
11709,9068.0,tp_going_to_next_process,U611 B15S,HF020,,TP_1
11710,9069.0,work_finish,U611 S13S,PB011,PB011_0,
